0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1413.4908961820627,1413.3899440601629,1478.149384922528,1413.9737741752638,1478.0093302421596,1477.9006500230726,1478.0146249670327,1477.8464778084094,0.5531349664293651,0.586974270064631,0.5024227813322202,0.3569457600570231,0.6407483174414208,0.30379338750768947,0.5613382311981077,0.22698194481789807,0.6926494303963953,0.4231287525878331,0.45809416448697504
3090.9291616014734,3069.3510328449775,3269.8846685161716,3035.0724030434208,3218.0054092933055,3165.826950395568,3207.5726401260677,3189.604529525526,24.84341970043691,-15.180506613748925,-21.328319112711334,-50.6796363780161,-44.63037198805864,-61.10267904235736,-66.1003701787707,-37.31985576629964,-12.220932860573756,-90.72653646200972,-8.979897592286312
340.35426673447597,281.683619087639,474.91423448882114,188.3114454955551,343.1965002200458,188.93991918652074,331.6284260672366,266.70087673448734,79.46950961920815,-36.16823769018695,-70.84684421078369,-139.74867762122926,-125.19532787745925,-183.99736852919565,-193.6507384869599,-116.52085368825104,-33.16518985895729,-249.19814791985726,1.2531497524683184
-1911.129283241158,-1962.8741026740784,-1840.6663930848108,-1975.793135698073,-1886.5571978003538,-2023.2092938927958,-1832.3363451241607,-1973.108163477192,101.68837321039342,-27.282461882066716,-81.2780799969527,-81.38358147118855,-60.331440880328216,-164.13297388781362,-146.41002869905824,-126.16059342865397,-4.893829096321705,-139.0734084551881,93.34502561262124
416.46101610376206,497.6282500125826,464.6909585590866,419.06165912371176,558.3902149187314,508.91296116450116,581.6920301722464,440.64471063280536,83.66962416164998,7.253976846987782,93.0555140580933,165.1515725591489,139.544771341937,68.17774232608299,55.46903960694394,9.84440405705515,111.64604833148245,162.9219761905724,174.37535704539417
453.3890975608139,775.750010398623,203.06428515136656,201.46024751000184,267.2471000581881,186.1338253609031,42.65139004616278,82.07387950706011,89.39977651770866,95.60195275948274,447.3372037410167,427.026845012205,266.4352313453971,316.98728283986213,163.43476782891398,206.04239099314353,279.89544868762124,302.20944790570326,158.27594294250522
-193.14316213280736,160.71076741585398,-537.609113806037,-481.04729031886615,-497.3098185348318,-585.3904759569596,-806.2759002787906,-676.0220457116603,100.55177710215253,155.82342794100387,514.9022560205235,465.9646995198736,260.41337780270345,308.9400153103857,150.3312318986393,199.55831893464767,330.53726510011484,342.84306499471154,136.31812731296066
600.1415855983869,814.3452742694716,483.06143331875995,523.9145640070235,494.6911382850041,496.86468768600616,301.75537854389137,382.98244064017666,37.96960580884009,89.72821411115562,244.55146132390843,295.9084399470937,161.5300958240976,91.79095327760001,59.07086676346126,28.771928002415066,215.21794871029897,276.1199392256522,56.126162280025895
-146.39426688062366,154.64155956782727,-270.0014452979958,-207.39155112630465,-351.4670429994706,-305.5437042033997,-560.8853148727356,-419.90456415421636,-56.63728549582507,57.6146454102162,168.59244512399957,248.2488868477386,104.35659016154649,27.703380712918943,2.376920936365067,32.201840229320666,162.82321663481693,163.82539019641138,-88.24942878203768
-170.43757767580738,183.4714821153212,-205.835863891355,-121.61446326370067,-254.05842575294392,-233.50472075421627,-459.19742639898413,-330.81527212294964,-22.629728694592274,109.51668317818499,189.83582365604727,277.20752257835767,95.49775020406739,78.05719453101815,-8.020494192308098,89.43460622089616,197.198377659655,146.87903112958426,-71.96136824529313
